GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	Gene symbol
FBgn0035443	150.705167455061	0.20129138051651	0.161319899971606	1.2477777419397	0.212112462013161	0.56003173935215	chr3L	3374281	3376649	+	protein_coding	CG12010
FBgn0003527	30.3115091018756	-0.286281735917948	0.229402992833089	-1.247942463097	0.212052128645064	0.56003173935215	chr2R	12570366	12571883	+	protein_coding	stil
FBti0060568	13.7251546043716	-0.287924472792957	0.230791714404657	-1.24755116766508	0.212195470941062	0.56003173935215	chr2R	5095772	5098592	-	transposable_element	NA
FBgn0026361	281.72286421317	0.17162631351181	0.137643876409504	1.24688666135212	0.212439058271713	0.560308016191642	chr2R	7960132	7961921	-	protein_coding	Sep5
FBgn0058439	12.649834951989	-0.240254808965495	0.19266396634409	-1.24701475592177	0.212392087081978	0.560308016191642	chr2L	22797518	22798276	-	protein_coding	CG40439
FBgn0031589	1641.33625326472	0.115917572757263	0.0930015252914939	1.24640507124956	0.212615720401541	0.560603046995957	chr2L	4189339	4198071	-	protein_coding	Naprt
FBgn0035483	155.249611426777	0.204492915041574	0.164107216483846	1.24609337372865	0.212730117226033	0.560733773346257	chr3L	4021456	4023501	+	protein_coding	Mul1
FBgn0010039	728.231919509866	0.161088852065983	0.129336191237892	1.24550483916514	0.212946237830316	0.560994539792461	chr3R	12373067	12373813	+	protein_coding	GstD3
FBgn0032481	618.958896778073	-0.139850896327147	0.112287575016	-1.24547080393551	0.212958741033226	0.560994539792461	chr2L	13197101	13203295	-	protein_coding	CG16972
FBgn0028372	268.916823540494	0.166390575871252	0.133762676455458	1.24392379309679	0.213527611567664	0.56232187752568	chr2R	19670617	19673477	+	protein_coding	isopeptidase-T-3
FBti0019193	91.2153668000466	0.276888063159723	0.222635711999034	1.24368215985459	0.213616564446213	0.562384935795554	chr2L	17819977	17825122	-	transposable_element	NA
FBgn0034087	3302.78084598479	0.127706550427818	0.102706533001262	1.2434121442523	0.213715997404691	0.562475538043195	chr2R	16186583	16194277	+	protein_coding	clu
FBgn0035153	1591.63047848897	-0.120274331834051	0.0967614133565568	-1.24299891518586	0.213868233220153	0.562533926904088	chr3L	682884	685549	-	protein_coding	ebd1
FBgn0021875	305.903037416449	0.181681253807709	0.146159269545259	1.24303613703714	0.213854517284394	0.562533926904088	chr2R	24133988	24135405	+	protein_coding	Zfrp8
FBgn0030268	3650.62366518377	0.124542234648203	0.100239026791622	1.24245255200954	0.214069636434945	0.562892530333954	chrX	11129361	11137118	-	protein_coding	Klp10A
FBgn0035044	141.068212773402	0.221820106992079	0.178679614875096	1.24144048075736	0.214443072701045	0.563703136413473	chr2R	24661502	24662409	+	protein_coding	CG3663
FBgn0261276	2879.98008515319	0.105137304913996	0.0847023720833964	1.24125573260781	0.214511292145324	0.563711175075698	chr2R	14230610	14235449	-	protein_coding	Opa1
FBgn0259212	3350.96581005143	-0.123682384357809	0.0996664128959435	-1.24096353790659	0.214619218862376	0.563823523346011	chr3R	5170003	5217456	-	protein_coding	cno
FBgn0030638	958.052764766819	0.160533852201537	0.129387484996302	1.24072163707429	0.214708598361847	0.56388709302621	chrX	15453470	15455551	+	protein_coding	CG11655
FBgn0014342	194.907578811519	0.187491393966698	0.151152672864674	1.24041070801677	0.214823522381413	0.563998928259748	chr3R	5548114	5551168	-	protein_coding	mia
FBgn0037979	765.312861138921	-0.128105627515015	0.103378456477084	-1.23919075483017	0.215274863547432	0.563998928259748	chr3R	12010771	12015059	+	protein_coding	GCC185
FBgn0039356	22.5618366168887	0.290273519758956	0.234060416503263	1.24016492876278	0.214914397433052	0.563998928259748	chr3R	25678682	25679529	+	protein_coding	CG5039
FBgn0037232	245.385926753769	-0.181876673349884	0.146874136701829	-1.23831654390667	0.215598711796901	0.563998928259748	chr3R	4311554	4315398	+	protein_coding	Suv3
FBgn0038455	934.267402776613	-0.151328814628417	0.122073055395523	-1.23965779457313	0.215101994087532	0.563998928259748	chr3R	16651216	16652319	-	protein_coding	CG14907
FBgn0260874	167.777741614252	0.199583033951108	0.161082263084112	1.23901309883442	0.215340647171152	0.563998928259748	chr3L	19799277	19803427	+	protein_coding	Ir76a
FBgn0034674	980.361451289937	-0.125610927187095	0.101364568765134	-1.23919954198336	0.215271610158733	0.563998928259748	chr2R	21973121	21976386	+	protein_coding	CG9304
FBgn0028953	1676.94821184585	-0.144516705244004	0.116700005755641	-1.23836073793012	0.215582331865074	0.563998928259748	chr2R	17457662	17465795	+	protein_coding	CG14478
FBgn0034314	92.3206816080641	-0.230729195047106	0.18628673824799	-1.23857015919165	0.215504724825171	0.563998928259748	chr2R	18180495	18182519	+	protein_coding	nopo
FBgn0053080	58.1217087848008	-0.256963124704486	0.207502421463083	-1.23836205328429	0.215581844360137	0.563998928259748	chrX	5708558	5717778	-	protein_coding	CG33080
FBgn0029950	23.0934451581181	-0.27164184887494	0.21921812202444	-1.23913956732398	0.215293816106804	0.563998928259748	chrX	7418593	7422142	+	protein_coding	CG9657
FBgn0004404	3165.9809349581	-0.273353602586747	0.220554104289683	-1.23939476650008	0.215199338634635	0.563998928259748	chrX	7934897	7935792	+	protein_coding	RpS14b
FBgn0015031	1178.15527052096	0.177303311760978	0.14310559054773	1.2389684503754	0.215357182171574	0.563998928259748	chr2L	5327226	5327969	+	protein_coding	cype
FBti0019414	9.26717020380418	0.257288989847662	0.207968647574053	1.23715277686771	0.21603036936286	0.564028860746097	chr3R	21761176	21768511	-	transposable_element	NA
FBgn0017456	21.1650996148954	0.289619553607183	0.234024399683751	1.23756135684382	0.215878750472705	0.564028860746097	chr3R	7518819	7519456	-	protein_coding	Ubc84D
FBgn0263396	9998.6756639672	-0.124425699672202	0.100592761455128	-1.2369249821987	0.216114934382567	0.564028860746097	chr3R	13634861	13646304	-	protein_coding	sqd
FBgn0035321	1275.34132766715	-0.157486722163198	0.12732581771908	-1.23687972309482	0.216131738917271	0.564028860746097	chr3L	2252743	2257423	-	protein_coding	CG1275
FBgn0034231	81.348378808646	0.239573212635201	0.193563998793577	1.23769509892534	0.215829137119618	0.564028860746097	chr2R	17517260	17518186	-	protein_coding	APC10
FBgn0034027	73.1425903248689	0.244099421771401	0.197177049893826	1.23797075726025	0.215726904004092	0.564028860746097	chr2R	15539553	15541363	-	protein_coding	CG8187
FBgn0030286	1884.38982514622	-0.112632304831649	0.0910516405034661	-1.23701565626774	0.216081270272713	0.564028860746097	chrX	11325384	11334071	+	protein_coding	Gapvd1
FBgn0260747	2264.39375434307	-0.139706975869977	0.112903598756037	-1.23740055595444	0.215938412512981	0.564028860746097	chrX	17149000	17150647	+	protein_coding	Chchd2
FBgn0035770	327.979738792837	-0.170252072991086	0.137719343202959	-1.23622483981922	0.216374999907049	0.564386837801476	chr3L	7357274	7360263	-	protein_coding	pst
FBgn0027783	1559.08345714119	-0.117911983643831	0.0953857588687046	-1.23615920282328	0.216399392091954	0.564386837801476	chr2R	14848620	14852653	-	protein_coding	SMC2
FBgn0033928	710.639176359427	-0.147482496158685	0.119431166774642	-1.23487444811599	0.216877234439094	0.565462614566787	chr2R	14361923	14362825	+	protein_coding	Arc2
FBgn0038705	45.397214529339	0.271309853218994	0.21976008124773	1.23457295646498	0.216989478954302	0.565545245463259	chr3R	19408872	19411265	+	protein_coding	CG11626
FBgn0000711	1098.84667523096	0.119433053548164	0.0967509402566749	1.23443816908978	0.217039673440992	0.565545245463259	chrX	10385959	10409817	+	protein_coding	flw
FBgn0263095	11.6622770466849	0.272908754737466	0.221194359609812	1.23379617463519	0.217278865237353	0.565998031667672	chr2L	19517991	19518632	-	ncRNA	lncRNA:CR43363
FBgn0039051	30.5279472569533	0.282577896091945	0.229280664133034	1.23245410667507	0.217779500009407	0.566619685588384	chr3R	23095689	23097240	+	protein_coding	CG17109
FBgn0283477	2078.42708086715	0.115130807167961	0.0933996373062107	1.23266867504533	0.217699403418934	0.566619685588384	chr3R	16338942	16341988	-	protein_coding	SF2
FBgn0031118	2809.66634213377	-0.144777040344902	0.117460848685658	-1.23255571507359	0.217741567797699	0.566619685588384	chrX	20469954	20510694	-	protein_coding	RhoGAP19D
FBgn0011648	1105.92679388684	-0.12876537480349	0.104472944421333	-1.23252365018245	0.217753537675494	0.566619685588384	chr2L	3146055	3159643	-	protein_coding	Mad
FBgn0037574	112.438509159978	-0.22905105044505	0.185911062960665	-1.23204637097639	0.217931762735899	0.56684536362846	chr3R	8314783	8316543	-	protein_coding	Coq2
FBgn0036207	222.652783534162	0.184343448128078	0.149777941175405	1.2307783554869	0.218405772930187	0.56790752678661	chr3L	11793513	11795418	+	protein_coding	CG10907
FBgn0030808	2767.63426352799	-0.115335551891064	0.0937668027145399	-1.23002543066534	0.218687581957804	0.567931970075528	chrX	16943289	16956234	+	protein_coding	RhoGAP15B
FBgn0030061	668.369423494494	-0.133166387566587	0.108223017292128	-1.23048119428355	0.218516964947402	0.567931970075528	chrX	8714935	8717065	+	protein_coding	CG1785
FBgn0014024	1363.85496146164	-0.122637751160399	0.0997155147401481	-1.22987632847291	0.218743419753977	0.567931970075528	chrX	5318927	5322696	-	protein_coding	Rnp4F
FBgn0032402	43.3119897194419	0.268706418086743	0.218413251259644	1.2302660966633	0.218597475717648	0.567931970075528	chr2L	12049417	12052049	+	protein_coding	PLCXD
FBti0019151	47.1847388304973	0.242055103461923	0.196802294976739	1.22994045110365	0.21871940499307	0.567931970075528	chr2L	11563691	11568837	-	transposable_element	NA
FBgn0003612	1791.9758168636	-0.109738727556091	0.0892730738511163	-1.22924777676084	0.218978920843144	0.568372830547265	chr2R	9116121	9122000	+	protein_coding	Su(var)2-10
FBgn0031174	1920.96143096196	-0.106787237793732	0.0869046060129889	-1.22878685829117	0.2191517300336	0.568644274858054	chrX	21324045	21328150	+	protein_coding	CG1486
FBgn0022770	16.6801920946681	0.28532336404329	0.23223109434484	1.22861826426918	0.219214964356908	0.568644274858054	chrX	20244646	20248203	+	protein_coding	Peritrophin-A
FBgn0033677	150.711620438683	0.207311679682015	0.168808820469304	1.22808558880792	0.219414840276841	0.568853716374769	chr2R	12033945	12036260	+	protein_coding	CG8321
FBgn0031452	492.160519281719	-0.193598519416801	0.157646762667479	-1.22805261675531	0.219427216685077	0.568853716374769	chr2L	2745097	2746944	+	protein_coding	Cwc25
FBgn0027864	101.407158701709	-0.226063584933325	0.184143225059487	-1.22765084004745	0.219578068077869	0.56907425612392	chrX	8690326	8691811	+	protein_coding	Ogg1
FBgn0038803	467.566577847553	0.157101613847263	0.12809643804936	1.22643233675808	0.220036023442112	0.569793596150797	chr3R	20560864	20573000	+	protein_coding	CG5191
FBgn0000562	1430.09563839278	-0.126454968922571	0.103141277907695	-1.22603647625678	0.2201849487842	0.569793596150797	chr2R	23734903	23746829	-	protein_coding	egl
FBgn0040372	638.333105179943	-0.143984490691769	0.117379230029182	-1.22666071890208	0.219950137449276	0.569793596150797	chrX	245977	254650	+	protein_coding	G9a
FBgn0030170	232.523096562884	-0.18325191972556	0.149425882157798	-1.22637335031451	0.220058209949476	0.569793596150797	chrX	10010480	10014279	+	protein_coding	CG2990
FBgn0259818	52.7881990444907	-0.265389881368003	0.216442307931933	-1.22614605205311	0.220143718408155	0.569793596150797	chr2L	144230	153300	-	protein_coding	CG42399
FBgn0000173	1529.36829209081	0.127511369380058	0.104069665417295	1.22525011364999	0.220480998066552	0.570389089196693	chrX	13996344	13999805	+	protein_coding	ben
FBgn0260442	4096.09770999519	-0.120263595761919	0.0981697671331137	-1.22505736006124	0.220553609358021	0.5704063601065	chr3L	8545000	8574409	+	protein_coding	rhea
FBgn0040609	265.622006198498	-0.171052019228358	0.139720469773981	-1.22424451839491	0.22085999973721	0.570857441806573	chr3R	27291534	27292209	-	protein_coding	CG3348
FBgn0038348	111.519604286926	0.218264459538445	0.178284609672603	1.22424734215286	0.220858934829429	0.570857441806573	chr3R	15537712	15542414	-	protein_coding	AOX2
FBgn0040777	5335.09829397621	-0.112329048354569	0.0917726528240211	-1.22399260452856	0.220955017395523	0.570932453849662	chr2R	8718016	8723839	-	protein_coding	CG14767
FBgn0051119	29.2580779171143	0.281469925104126	0.230098885426488	1.22325636033578	0.221232884252978	0.571142743143338	chr3R	24854495	24856243	-	protein_coding	HDAC11
FBgn0000119	630.424700284327	-0.137599315891252	0.112496238909403	-1.22314592225669	0.221274586421284	0.571142743143338	chr2R	13453639	13483229	-	protein_coding	arr
FBgn0031937	350.896462035533	0.215278330420537	0.176013667835643	1.22307735000193	0.221300482605071	0.571142743143338	chr2L	7723044	7726298	-	protein_coding	CG13795
FBgn0264821	186.08400511043	0.227380423885318	0.185882318289559	1.22324934387312	0.22123553354932	0.571142743143338	chr4	879373	884752	+	ncRNA	asRNA:CR44029
FBgn0038353	185.809957462689	-0.230286637612377	0.188440554448651	-1.22206516684352	0.221682984362388	0.57195928950761	chr3R	15695240	15697142	+	protein_coding	CG5399
FBgn0020626	1496.18610034971	-0.113701170549034	0.0931277407360072	-1.22091623452294	0.222117737026755	0.57239813613895	chr3R	24934868	24938222	-	protein_coding	Osbp
FBgn0003885	2096.847147034	0.153111301492388	0.125382449515727	1.22115417336127	0.222027651562486	0.57239813613895	chr3R	7530752	7532732	+	protein_coding	alphaTub84D
FBgn0031351	77.6001892288237	0.245483401219854	0.20102546724287	1.22115573010096	0.222027062255108	0.57239813613895	chr2L	1611409	1612576	+	protein_coding	CG14352
FBgn0262683	11.6107432428964	-0.272698227286303	0.22332783145382	-1.22106691992257	0.222060683342748	0.57239813613895	chr2L	11521764	11522776	-	protein_coding	CG43153
FBgn0035393	304.142062082525	0.187075731200817	0.153289455924258	1.220408344937	0.222310115474361	0.572552786236586	chr3L	3055078	3055842	+	protein_coding	CG16753
FBgn0259711	108.8309736149	0.227704107193179	0.186577167343429	1.22042857888419	0.222302448977457	0.572552786236586	chr2R	21666686	21667594	+	protein_coding	CG42365
FBgn0259923	65.8618455603987	0.245379068950881	0.201096374622693	1.22020632848938	0.222386668432771	0.572579484705922	chrX	16684215	16695173	-	protein_coding	Sep4
FBgn0033108	12.2023589949043	0.277487145389737	0.227652546516596	1.21890639764712	0.222879721181684	0.57367821122962	chr2R	6828355	6838360	+	protein_coding	CG15236
FBgn0000316	295.030654986404	0.162406722992443	0.133279837807139	1.21853932045935	0.223019091993686	0.573866200130094	chrX	255673	258469	+	protein_coding	cin
FBgn0264495	3672.8437773982	-0.127339576705887	0.104536910832826	-1.21813028232225	0.223174467872051	0.573924590238142	chr3R	6406854	6449274	+	protein_coding	gpp
FBgn0030812	2041.50688693118	-0.129524412711666	0.106319401187424	-1.21825754533113	0.223126117867169	0.573924590238142	chrX	17068716	17077897	-	protein_coding	wcy
FBgn0029094	680.127291046755	-0.129800549436376	0.106582631614247	-1.21783959985301	0.223284932624878	0.574038024409456	chr3L	19618893	19620398	+	protein_coding	asf1
FBgn0010043	97.8505050524058	-0.238272385872575	0.19590030517601	-1.21629410254617	0.223872907286269	0.575036971773608	chr3R	12378499	12379255	+	protein_coding	GstD7
FBgn0038320	4924.71846910201	-0.113041822609633	0.0929285203817491	-1.21643842111398	0.223817955381778	0.575036971773608	chr3R	15333265	15338365	+	protein_coding	Sra-1
FBti0020127	193.735581350725	0.284119121309368	0.233561440236436	1.21646416044426	0.223808155679952	0.575036971773608	chr3L	16684074	16689237	+	transposable_element	NA
FBti0062729	11.2140048318489	0.258260356076554	0.212524598050413	1.21520218575024	0.22428898699744	0.575539700901502	chr3L	23637624	23644445	-	transposable_element	NA
FBgn0262900	46.6203057301421	-0.273341707560332	0.2249215594426	-1.2152757087303	0.22426095339692	0.575539700901502	chrX	8923959	8924449	+	protein_coding	CG43255
FBgn0040207	1022.70628512606	-0.116014388958971	0.0954630577772903	-1.21528046199427	0.224259141109588	0.575539700901502	chrX	16267006	16276180	-	protein_coding	kat80
FBgn0051710	146.824662441972	-0.218084960444321	0.179481652803347	-1.21508219385115	0.224334744126675	0.575539700901502	chr2L	9702441	9705954	-	protein_coding	CG31710
FBgn0033397	56.3689104383626	-0.259804090611628	0.21387742534146	-1.21473358021233	0.224467720613213	0.575561383048614	chr2R	9242319	9244410	+	protein_coding	Cyp4p3
FBgn0286813	2626.58218996672	-0.132888698626453	0.109399417897854	-1.21471120395294	0.224476257820601	0.575561383048614	chr2R	15380723	15387851	+	protein_coding	SRPK
FBgn0035911	368.685338231134	-0.162811177799175	0.134071374454356	-1.21436196549624	0.224609532737325	0.575561927639395	chr3L	8574406	8576078	-	protein_coding	CG6638
FBgn0263864	419.890199655662	-0.155358644570098	0.127934026070833	-1.21436532048231	0.224608252152671	0.575561927639395	chr2R	17020026	17026703	+	protein_coding	Dark
FBgn0261363	610.773400279207	-0.166260496157393	0.136941289680198	-1.21410055758686	0.224709327123297	0.575647139160096	chr2R	23064768	23067183	+	protein_coding	PPO3
FBgn0260744	503.146078926339	0.172979600242818	0.142601695046729	1.21302625600722	0.225119782260603	0.576124965760978	chr3R	11971006	11974910	-	protein_coding	Tango9
FBgn0036680	10.6478325918653	0.267812440245421	0.220917676035867	1.21227257615158	0.225408057881224	0.576124965760978	chr3L	16939099	16957689	-	protein_coding	Cpr73D
